rsi,cycle,band,atr,obv,accdist,label
57.23,0.0532,135.1007,0.104,-135110,-32554.3,false
57.94,0.0728,211.4844,0.1147,572530,431872.16,false
58.67,0.0449,135.0937,0.1058,377021,344620.1,false
58.42,0.0645,211.4832,0.1122,586451,432808.47,false
60.66,0.0328,135.0831,0.1038,894838,564492.1,false
63.15,0.0484,211.465,0.1032,672462,479330.88,false
55.23,0.1023,452.4638,0.1829,174249,78766.13,false
67.24,0.0376,135.0508,0.1088,1698488,1091837,false
57.09,0.1419,452.4693,0.1858,174161,74945.24,false
70.84,0.0647,135.0117,0.1141,2509284,1484253,false
66.24,0.0292,452.4409,0.1976,220613,102471.12,false
70.45,0.0795,452.4071,0.2003,220049,100301.19,false
53.68,0.0341,211.5035,0.1119,64799,42142.27,false
56.18,0.0459,211.5035,0.1108,130755,74237.75,false
50.68,0.0606,211.1388,0.1209,-78834,-759.42,false
43.7,0.117,451.7538,0.2199,-12233,18485.13,true
54.85,0.0488,134.8814,0.1192,-4019,1871871.6,false
59.09,0.1292,211.149,0.128,8968,55199.95,false
49.82,0.2405,451.7765,0.2256,5448,36410.08,true
60.26,0.0983,134.8732,0.1163,626525,2323413,false
60.38,0.1717,451.8224,0.2643,63259,71517.96,true
71.35,0.0253,451.6706,0.3652,255950,96561.12,false
76.26,0.2008,451.4746,0.4005,491560,192905.72,false
80.26,0.0709,451.3248,0.4237,1043026,507436.28,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,-315.6143,0,0,0,0,false
0,-109.3137,0,0,0,0,false
0,-72.6937,0,0,0,0,false
0,-81.908,0,0,0,0,true
75.57,-43.5325,0,0.9576,0,0,false
69.91,-4.7402,0,0.4442,0,0,false
31.49,-0.9485,204.4354,0.4388,0,0,true
32.4,-0.2395,204.6566,0.3658,0,0,true
32.59,-0.1341,204.6472,0.344,0,0,true
33.04,-0.1161,204.6361,0.3083,0,0,true
34.8,0.011,204.5699,0.3022,0,0,true
36.1,0.1918,204.4814,0.2866,0,0,false
73,0.2409,455.7021,0.5295,0,0,false
67.53,0.142,133.96,0.3224,0,0,false
36.14,0.2005,204.4269,0.2795,0,0,false
37.92,-0.1402,204.4735,0.3059,0,0,false
68.45,0.0633,133.9348,0.3149,0,0,true
69.43,0.0507,133.8551,0.292,0,0,true
69.93,0.094,133.792,0.286,0,0,false
70.03,-0.0137,133.7836,0.2852,0,0,false
72.01,0.1,456.039,0.4354,0,0,false
70.88,0.1317,133.7881,0.281,0,0,false
43.3,0.1582,205.9367,0.3055,0,0,false
62.07,0.2958,455.1942,0.3556,51391,233411.34,true
47.66,0.2194,206.2181,0.2762,1572420,1576244.9,true
64.64,0.3611,455.2052,0.3627,139188,285258.47,false
48.9,0.3153,206.2202,0.262,1914391,1644658.8,true
51.51,0.109,206.2415,0.2459,1649839,1535885.5,false
64.21,0.0258,455.3579,0.3404,107767,263143.72,false
59.67,0.0649,134.8962,0.2187,2198390,2823131,false
53.11,-0.048,206.2561,0.259,1663186,1589585.8,false
53.35,-0.0025,206.242,0.2461,1494864,1572668.4,false
65.76,0.0068,455.4246,0.348,-24675,258989.2,false
54.21,-0.0874,206.2118,0.2257,1288393,1315991.9,false
57.62,0.1771,206.5973,0.2202,1036757,1328410.9,false
57.51,-0.0076,207.0138,0.2121,926960,1182165,false
61.71,0.0841,206.9834,0.2099,859040,1168957.5,false
63.93,0.1318,206.9452,0.2133,853274,1065891.2,false
58.64,0.0994,456.3746,0.3072,-20553,49462.42,false
67.1,0.1219,206.8967,0.213,769699,908202.06,false
61.34,0.2055,456.3583,0.2963,-31543,95212.12,false
65.63,0.0245,456.3004,0.239,-21392,77162.07,false
52.47,0.0582,134.4642,0.1754,-856604,-940399.5,true
58.61,0.1422,134.4229,0.1804,289615,-750582.6,true
60.07,0.1646,134.3841,0.1782,1592929,-207898.89,false
66.94,0.0025,134.2983,0.162,347921,-35413.16,false
47.55,0.0754,206.9592,0.154,332230,545947.06,true
53.68,0.1388,206.9597,0.1652,494289,620890.3,true
53.05,0.0849,456.607,0.2023,180467,193275.52,true
57.6,0.0548,134.8453,0.1525,2742891,1173029.5,true
61.28,0.0922,134.8434,0.1457,2633584,1183149.5,true
54.52,-0.0207,206.9696,0.1801,362195,633642.6,true
56.45,-0.0005,206.9788,0.1765,285055,536307.6,true
58.65,0.0277,206.9814,0.1655,210983,536520.56,true
65.18,0.0272,134.8383,0.1429,3157191,1382285.8,true
61.11,0.003,206.9763,0.1588,11713,468220.56,false
63.3,0.1129,456.6197,0.216,52633,84366.6,false
69.62,0.0494,134.7975,0.1354,2539716,1296534,false
67.12,0.1598,456.5103,0.2293,107598,58013.79,false
72.25,0.0346,134.7369,0.1364,3183495,1217948.2,false
54.34,0.1355,456.6703,0.2322,96113,46847.42,true
54.65,0.0388,207.4448,0.139,91182,275908.03,true
60.57,0.0257,207.4526,0.1377,-275087,151473.81,true
63.59,0.0442,207.4357,0.1292,-293105,147076.78,true
51.43,0.0244,134.9123,0.1155,3049883,2355838.2,false
62.9,-0.0218,207.4178,0.13,-164280,227551.84,true
65.33,0.0222,207.3993,0.1317,-94780,218186.06,true
57.33,-0.0029,134.9969,0.3879,2285791,1787659.2,false
51.73,0.0723,456.7086,0.2186,76149,15175.05,true
65.26,0.0193,207.5702,0.1003,175165,257155.6,true
73.17,0.0547,207.5494,0.1107,293423,326760.28,true
55.51,0.0284,456.7214,0.1767,50395,4166.22,true
58.78,0.0448,456.7927,0.1633,42739,23598.23,true
47.62,0.0789,134.8244,0.4196,689460,657514.75,false
67.01,0.0714,456.7396,0.1566,107236,-8669.18,true
69.47,0.1168,456.7,0.1601,158787,-25802.12,true
57.37,0.0723,134.8186,0.2592,264820,708887.2,false
73.61,0.129,456.6433,0.1694,162833,-21138.26,true
69,0.01,207.7997,0.1393,568634,475873.56,false
60.25,0.0559,134.8146,0.2609,229046,873299.56,false
69.27,0.0476,207.8321,0.1443,594698,414149.34,false
75.37,0.0298,456.6297,0.1814,168210,-1018.3,true
58.09,0.1008,208.1227,0.1331,278214,190940.1,true
50.2,0.0334,134.7127,0.1119,-1366900,529591.06,true
61.48,0.1004,457.6669,0.1775,131750,-16608.52,true
60.21,0.0453,208.1009,0.1493,413099,169088.7,true
62.68,0.0517,208.0814,0.1542,432033,146446.1,true
64.09,0.0663,457.643,0.2022,133505,-20426.88,true
59.62,0.006,134.7236,0.1097,-412977,838090.94,true
68.85,0.0033,134.6945,0.1067,731005,1337777.6,true
62.8,0.0002,208.0814,0.1342,482057,125015.46,true
72.85,0.0454,134.6785,0.1095,1308669,1580559.8,false
74.95,0.0599,134.6572,0.1095,1443295,1426822.8,false
76.95,0.0425,134.6447,0.1074,1443249,1493705.4,false
69.27,0.0266,208.1615,0.1259,543384,114006.42,false
72.23,0.0404,208.1601,0.1289,592673,169614.06,false
74.48,0.0504,208.1387,0.1267,633135,183220.61,false
72.65,0.011,457.6292,0.2134,145187,-43256.89,false
76.29,0.0457,208.1325,0.1247,674193,186078.31,false
75.29,0.0484,457.6439,0.207,148939,-37741.2,false
75.92,-0.0092,134.7159,0.1048,2327813,1779320.8,false
77.55,0.0294,208.1436,0.1194,742388,242253.05,false
77.1,0.0684,457.6913,0.1966,175545,-12965.12,false
79.57,0.0172,208.1766,0.1169,783793,278055.28,false
81.19,0.0179,208.1983,0.1144,876666,320171.53,false
82.87,0.0215,208.2211,0.1187,932459,351769.47,false
73.09,-0.0563,457.857,0.198,210432,-5518.24,false
73.93,0.0072,134.9006,0.1071,2562948,1599161.6,false
74.26,0.0527,457.964,0.1944,242468,12664.35,false
77.1,-0.0197,458.101,0.1994,236968,11716.45,false
78.68,0.0558,458.1135,0.1973,266854,31916.2,false
79.79,0.0701,458.146,0.2003,299429,45521.1,false
70.7,0.0304,135.3931,0.0983,2764277,1878444.1,false
55.83,0.1475,458.4938,0.245,199414,1876.21,false
56.73,0.1295,135.2294,0.1412,3104940,2213030.5,false
58.79,0.0957,135.2185,0.1204,2807081,1846331.9,false
62,0.1362,135.2312,0.1201,2981216,2046480,false
51.63,0.0631,458.2935,0.1402,22783,58837.74,false
56.22,0.0758,458.2937,0.1452,10292,45394.67,false
47.44,0.0745,207.7736,0.1504,-552319,7082.52,true
54.87,0.0923,207.7806,0.1535,-584746,-50368.54,false
50.05,0.0536,457.822,0.2087,-115384,-25191.11,false
58.08,0.0836,207.7738,0.1589,-470059,-53876.75,false
49.41,0.0082,134.9688,0.1292,139287,1265280.8,false
54.22,0.1143,457.8614,0.1921,-82121,-22448.5,false
53.04,0.0558,134.9873,0.1292,-399145,981776.3,false
57.48,0.0006,207.7769,0.1379,-576648,-24005.98,false
57.06,0.0305,457.8559,0.1853,-81209,-17027.83,false
53.48,0.0228,134.9936,0.1145,-451053,804418.9,false
60.65,0.0206,207.7816,0.1381,-528472,10369.37,false
62.69,0.0399,207.7817,0.1311,-449445,18854.55,false
60.57,0.0138,457.8214,0.1875,-87941,-15630.69,false
55.28,0.0036,134.9824,0.1045,-330950,738664.75,false
66.83,0.022,207.8258,0.1231,-383559,33722.59,false
70.44,0.0046,207.8789,0.1018,-309251,72158.11,false
56.42,0.0872,458.1782,0.1503,-55419,-9871.25,false
56.66,0.0796,208.1563,0.1124,-299841,61287.64,false
61.2,0.0997,458.2285,0.1456,-53184,-7636.25,false
55.73,0.054,135.0728,0.089,-286193,470930.25,false
59.22,0.0936,208.1703,0.1106,-253290,65404.87,false
58.01,0.0541,135.0742,0.0947,-534684,236352.16,false
61.65,0.0772,208.1852,0.1109,-192015,55429.07,false
67.85,0.0406,208.2132,0.1145,-39715,128271.29,false
64.16,-0.0035,135.0492,0.0974,505884,258777.02,false
48.87,0.0546,457.6452,0.1719,-43156,-34847.57,false
53.38,0.1063,457.6478,0.1704,-24283,-27170.59,false
53.52,0.0644,135.005,0.0963,915276,7932.07,false
52.64,0.0854,457.6953,0.1808,-64150,463.24,false
46.31,0.0746,207.9994,0.1035,111778,42526.68,true
56.36,0.1498,457.6825,0.1852,-62479,-1426.51,false
49.86,0.0998,208.0167,0.1081,137134,44220.72,false
56.92,0.0409,135.0194,0.0995,1962776,15149.89,false
60.57,0.0339,135.0037,0.1034,1721983,-144890.28,false
51.42,0.1932,457.2537,0.2511,-77115,7837.98,true
53.5,0.1448,457.2535,0.2563,-66671,8571.84,true
58.65,0.0308,208.1351,0.134,-93125,6095.24,false
71.73,0.1627,208.0175,0.159,120040,178127.66,false
59.81,0.0643,457.2613,0.2977,-53190,-11925.82,false
63.17,0.0492,135.149,0.1193,2788382,-99430.91,false
62.64,0.1281,457.198,0.3522,82536,35978.14,false
61.53,0.0215,135.1474,0.1418,1698374,602664.56,false
63.03,0.0683,135.1334,0.1428,2692709,725533.5,false
61.92,0.006,208.0161,0.229,231895,365309.1,false
68.39,0.0239,457.1186,0.3962,208433,136611.98,false
33.36,-1.1919,206.7241,0.2725,0,0,false
41.25,-2.5593,454.4398,0.5885,0,0,false
34.89,-0.6234,206.6047,0.2925,0,0,false
41.55,-1.5826,454.5501,0.5778,0,0,false
33.59,-0.2875,132.8958,0.2779,0,0,false
33.95,-0.1702,132.9058,0.2736,0,0,false
35.86,0.0786,206.693,0.2993,0,0,true
36.45,0.1011,206.7213,0.2982,0,0,true
37.13,0.097,206.72,0.2938,0,0,true
42.65,0.1423,454.4736,0.4457,0,0,false
39.62,0.0157,207.2548,0.221,0,0,false
40.62,-0.0047,207.2348,0.1953,0,0,false
43.17,0.0623,454.4364,0.3768,0,0,true
39.29,0.0861,132.7209,0.2211,0,0,false
40.21,0.1317,132.7187,0.2111,0,0,false
41.59,0.0456,132.6911,0.2022,0,0,false
51.59,0.1231,454.349,0.3632,0,0,false
44.82,0.1196,132.8551,0.1758,-2453381,657910.1,true
46.8,0.1058,132.8553,0.1729,-3067046,190789.08,true
49.3,0.0249,132.8549,0.1736,-1411597,1467489.8,true
53.92,-0.0173,454.6562,0.3545,35607,-45546.28,false
55.15,0.0677,132.8311,0.1808,-1388097,1534336.4,false
48.1,0.0355,207.6444,0.1496,-179813,224825.19,false
56.92,0.1897,454.7029,0.3614,20630,-41806.61,false
55.98,0.1113,132.8035,0.1868,-88161,1771760.2,false
51.31,0.0078,207.651,0.1333,-59695,300004.75,false
59.16,-0.0282,132.7479,0.1645,256872,2011488.1,false
52.7,-0.0199,207.6692,0.1322,-4834,254330.77,false
60.05,0.0313,132.7467,0.1545,1129278,2347606.2,false
53.34,0.0365,207.6561,0.1294,172211,411204.28,false
61.35,0.0361,207.6268,0.1461,214487,448554.6,false
56.81,0.0629,455.1755,0.2848,128373,-7114.78,false
59.33,0.0101,133.1755,0.1386,1323207,1978909.5,false
60.91,-0.0406,455.5014,0.2649,93312,-11857.08,false
62.81,0.0343,455.4731,0.2449,44247,-49081.09,false
64.42,0.0643,455.4461,0.2326,71082,-41410.83,false
54.95,0.0761,133.3219,0.1328,673754,914629.56,true
56.77,0.0898,133.3214,0.1321,478008,883399.7,false
51.47,0.1143,207.3251,0.1387,-86899,45234.76,false
60.49,0.0446,133.3342,0.1349,2729539,1591431.1,true
62.6,0.0542,133.3305,0.1317,3277842,1612270.5,true
63.88,0.0283,133.4713,0.1154,1558931,370143.28,false
48.21,0.0838,207.071,0.1285,-666719,-236313.53,true
66.68,0.08,133.6133,0.1197,1668419,848369.7,false
69.82,0.1018,133.5773,0.125,2260894,1360653.5,false
70.32,-0.009,133.5636,0.1155,901216,1181248.4,false
78.57,0.1573,206.8852,0.1864,-38602,245946.12,false
71.33,0.0381,133.5698,0.1159,1548079,1334348.4,false
53.63,0.042,133.7583,0.096,2472412,1197583.6,false
57.27,0.0371,133.7623,0.096,2571913,1140614.9,false
55.76,0.0157,455.8604,0.1662,-43215,-20014.49,true
57.53,0.0187,455.8964,0.1726,-43698,-6680.91,true
59.6,0.063,207.6064,0.1147,-364874,324692.06,false
64.09,0.1357,455.8415,0.1848,-37705,4524.09,false
58.53,0.0647,133.7892,0.0975,2625814,1710622.4,false
65.84,0.177,455.7896,0.1819,-7806,28973.6,false
61,0.0783,133.7832,0.0972,2634426,1542115.9,false
66.15,0.008,455.7638,0.1766,-29816,13049.17,false
68.84,0.0113,455.7422,0.1766,-11952,23575.35,false
65.79,0.0035,133.7954,0.0968,2138922,1598946.4,false
70.22,0.0341,455.7095,0.1794,9014,29292.37,false
67.4,0.025,133.7992,0.095,2597111,1739515.9,false
71.75,0.0196,455.6767,0.1862,29606,37744.83,false
72.93,0.0412,133.7839,0.1005,2704616,1878079.9,false
57.25,0.0265,207.6534,0.1117,-333483,419259.06,false
74.32,-0.0104,455.776,0.1907,72566,38526.1,false
64.48,0.0385,134.1704,0.1045,2940665,1470313.9,false
57.15,0.0797,456.7615,0.1874,61392,38967.89,false
62.16,0.0395,456.7437,0.1872,66438,29757.7,false
57.89,0.0356,134.1423,0.0862,1901519,1395693.2,false
64.01,0.1374,456.707,0.1786,105124,34341.16,false
64.19,0.0466,134.1318,0.0877,2556216,1789909.6,false
66.97,0.0598,456.6456,0.1709,132994,39187.34,false
69.36,0.0364,456.6192,0.1695,117584,50597.63,false
40.8,0.056,207.1107,0.1104,-172436,-64982.2,false
49.79,0.0621,207.1107,0.1096,-159328,-141431.45,false
61.32,0.0543,457.0245,0.1726,117521,77504.88,false
51.91,0.048,134.0416,0.0875,1323631,378117.97,false
44.87,0.0378,207.0426,0.1186,-196160,-35185.53,false
55.56,0.0265,133.9694,0.096,767928,289812.78,false
45.49,0.117,456.4073,0.1909,4720,32587.82,false
48.42,0.1185,456.4241,0.192,6576,29234.61,false
53.5,0.0291,133.8968,0.0941,-3295,207696.52,false
59.22,0.0401,133.8964,0.0898,327785,493381.84,false
63.22,0.0117,133.8839,0.0782,86808,358045.56,false
63.93,0.0226,133.8724,0.0764,421982,524776.94,false
46.25,0.0454,206.6124,0.0905,-412356,-33235.25,false
47.31,0.0483,206.6182,0.0927,-323191,20018.45,false
45.46,0.0996,455.1342,0.314,3004,7610.4,false
43.29,0.0895,133.38,0.1723,312722,1221392.4,false
50.49,0.098,455.1753,0.2758,12523,13765.73,false
50.21,0.0772,133.3933,0.1544,327584,1103034.9,false
57.14,0.1024,455.149,0.2653,28894,14815.61,false
54.31,0.0344,133.4026,0.1515,268212,1170528.9,false
57.76,0.0852,455.4782,0.203,45776,-1701.91,false
53.53,0.0319,133.5183,0.1155,-22206,602551,false
50.92,0.0604,205.1438,0.1542,-1184757,-123486.6,true
50.33,0.1085,455.1961,0.2592,-819,18037.01,true
44.04,0.0779,133.1344,0.1398,-1783142,103459.08,true
56.64,0.1122,205.1461,0.1592,-1037248,-35903.89,true
50.7,0.1351,133.1326,0.143,-1175429,472073.25,true
56.67,0.1443,455.1972,0.265,26370,40932.91,true
61.62,0.0096,205.1221,0.1768,-1089425,-53452.3,true
59.45,0.0289,455.2035,0.2571,31701,47921.13,true
57.92,0.0468,133.1287,0.1517,-997161,1067270.4,true
63.4,0.0293,205.1007,0.1754,-1079321,-53150.76,true
60.42,0.0629,133.1272,0.1506,-536714,1289746.9,true
65.9,-0.0018,205.0578,0.1647,-854348,30780.6,true
69.05,-0.0124,205.0189,0.1612,-535804,126005.39,true
64.73,0.0198,455.1464,0.2322,54905,122758.19,true
70.71,-0.0058,205.0042,0.1583,-531227,124671.31,true
66.03,0.0395,455.1001,0.2261,48986,114221.78,true
61.37,0.0311,133.1319,0.1231,-602132,1349660.5,true
74.78,-0.0062,205.0203,0.1483,-337991,189607.66,true
75.62,0.0149,205.0296,0.1505,-115617,299233.66,true
76.9,-0.0187,205.1169,0.1305,-173448,263649.5,true
78.03,-0.0253,205.263,0.1183,-145608,274371,false
71.91,-0.0058,455.3653,0.2053,65027,116993.36,true
79.33,0.005,205.3318,0.11,-16044,294496,false
74.84,0.0573,455.4496,0.2025,88977,134944.92,true
81.06,-0.0038,205.4961,0.1132,259469,450474.5,false
74.09,-0.0423,205.5996,0.1228,196941,343134.34,false
66.58,0.0045,133.5481,0.1016,863109,2238302,true
74.63,0.0109,205.6715,0.1221,360742,327727.75,false
68.74,0.0579,133.5587,0.1034,919968,2312534.5,false
71.54,0.0548,455.8006,0.2004,132432,110394.99,true
70.43,0.0668,133.5448,0.1015,1099195,2214719.8,false
73.19,0.0451,133.52,0.1004,1046799,2370987,false
75.65,0.0393,455.9043,0.2022,158585,121387.61,true
77.26,0.0587,455.9812,0.2085,163780,109597.85,false
60.96,0.073,206.0637,0.1666,728300,460009.62,false
58.98,0.0412,133.8486,0.1279,1493653,2206522.8,false
69.54,0.1051,133.8316,0.1411,1928238,2658632.8,false
67.59,0.1243,206.0499,0.1772,891368,525928.25,false
68.74,0.0948,206.0308,0.1762,974265,460917.78,false
73.35,0.0015,205.9654,0.1809,1316670,704847.1,false
73.08,-0.0167,456.628,0.4089,416345,279812.78,false
65.63,-0.0101,133.7861,0.1598,2956030,2903528.5,false
0,-36.8062,0,0,0,0,true
0,-24.096,0,0,0,0,true
0,-26.8351,0,0,0,0,false
66.31,-19.5153,0,0.3821,0,0,false
61.52,-3.3996,0,0.3022,0,0,true
61.86,-2.246,133.3755,0.2929,0,0,false
45.77,-3.8823,455.0878,0.4809,0,0,false
62.13,-1.1218,133.3136,0.2858,0,0,false
66.43,-1.0911,204.1718,0.2854,0,0,false
66.26,-0.4933,204.3229,0.2804,0,0,false
66.46,-0.2467,204.3511,0.2654,0,0,false
66.33,0.1156,204.83,0.3343,0,0,true
66.66,0.2207,204.8482,0.3276,0,0,true
49.63,0.2765,455.2965,0.6107,0,0,false
67.19,0.2038,204.8745,0.31,0,0,false
50.69,0.3148,455.2127,0.5843,0,0,false
68.65,-0.0117,204.8679,0.3053,0,0,false
69.25,0.0388,204.8389,0.2531,0,0,false
58.28,0.0291,133.7003,0.2053,0,0,false
60.95,0.0826,205.4688,0.1977,649931,-75374.05,false
61.84,0.1667,205.4689,0.1935,529584,-225060.36,false
55.29,0.0566,133.8044,0.2,-2292078,-924560.2,true
55.64,0.0786,133.8224,0.1928,-2345411,-1019959.9,true
58.99,0.0945,133.8106,0.1852,-1281014,-578402.25,true
60.71,0.0355,133.8429,0.1531,-3635653,-1969198.9,true
64.85,0.0882,133.8154,0.1538,-2344070,-1515331.4,true
52.48,0.0739,205.3921,0.1976,70999,-551164.2,true
55.79,0.1335,205.4162,0.207,69041,-551191.5,true
68.08,0.0249,133.9487,0.1659,-1871049,-1687797.4,true
58.83,0.0808,205.4465,0.2022,208228,-428860.38,true
57.58,0.1051,455.2562,0.2817,33639,-120500.15,true
59.64,0.0558,205.4495,0.2015,133621,-514057.8,true
60.26,0.1289,455.1994,0.2813,5072,-117163.03,true
71.54,0.0248,133.982,0.1697,103385,-974112.25,true
60.72,0.0298,205.4649,0.1936,411292,-273693.72,true
61.93,0.001,205.4464,0.1869,225060,-178556.3,true
72.1,-0.0076,133.9705,0.1726,127482,508346.38,true
73.87,-0.0144,133.9732,0.1693,536833,1040513.6,false
74.4,-0.006,133.9913,0.164,700044,1058616.5,false
67.36,0.0096,205.383,0.1836,350856,-106833.58,false
64.45,0.0243,455.3746,0.2521,-1853,-31373.85,false
70.08,0.0311,205.4031,0.1912,203406,-238185.45,false
67.55,0.1536,455.3818,0.2532,2286,-50477.97,false
71.45,0.072,134.2494,0.1857,1764965,577253,true
73.58,0.1669,134.2624,0.1871,2188980,1228643.5,true
73.88,0.0364,134.2815,0.1767,2267175,1621066.4,true
75.29,-0.0288,134.4326,0.1704,3511595,1975852.5,true
66.12,0.0888,206.1803,0.1868,-20399,-283451.3,false
74.78,0.0224,134.7442,0.1548,3169070,2539228.8,true
59.55,0.0224,456.1854,0.2924,47200,-3776.73,false
76.4,0.0734,134.8155,0.1497,3256459,2870433.8,true
63.48,0.0024,206.4719,0.1628,-10363,-65486.66,false
65.37,0.1155,456.263,0.3327,52642,4478.66,false
76.29,0.0216,135.0186,0.1481,3305106,3345087.5,true
76.4,-0.0106,135.1285,0.1445,3473189,4158744.8,false
53,0.0945,206.1617,0.1774,-158425,-223261.44,false
55.96,0.1648,206.1649,0.179,-68211,-182493.92,false
58.7,0.0732,456.3737,0.2764,19901,21150.95,false
66.99,0.0363,135.5381,0.1321,4113900,4145895.2,true
59.56,0.1743,206.1673,0.1704,-94353,-218256.44,false
71.08,0.0937,135.5748,0.1328,4969276,4811556.5,true
73.25,0.1166,135.6247,0.1347,5791578,5018190,true
75.56,0.0952,135.603,0.1412,6577133,5096820.5,true
78.18,0.0756,135.5803,0.1469,7391973,5647535,true
61.1,0.0725,456.4698,0.26,112016,30588.45,false
81.62,0.0838,135.5148,0.1594,8671563,6355194.5,false
63.06,0.0313,456.5809,0.2007,58891,17529.89,false
73.03,0.0363,135.5941,0.1696,8320818,6189120,true
67.34,0.0757,456.6361,0.2064,103537,58308.56,false
78.65,0.0288,135.6551,0.1775,9699390,7320696,false
70.39,0.0487,136.2548,0.186,7214996,5170877.5,false
73.88,0.1206,136.2638,0.1918,7534060,5507587.5,false
74.74,0.1264,136.26,0.186,7841162,5446972.5,false
50.3,0.1381,205.736,0.137,-530841,-404495.53,false
50.8,0.1469,205.7436,0.1391,-432893,-381312.03,false
63.51,0.1132,457.1953,0.1857,38267,1053.68,false
55.93,0.0446,136.7387,0.1244,7254852,3621077.2,false
57.77,0.0651,136.7575,0.1237,8121824,3728145,false
52.34,0.0841,205.5082,0.1213,-408733,-397214.12,false
62.63,0.0713,136.763,0.1308,8936340,4200461.5,false
53.13,0.0268,205.5252,0.1146,-444534,-322672.66,false
58.68,-0.0152,205.5206,0.1215,-358872,-325513.34,false
49.4,0.0265,456.4806,0.1617,-62574,-30479.77,false
56.76,0.08,456.4703,0.1716,-41948,-20717.06,false
64.31,0.0244,137.0401,0.1113,5285306,2490456.2,false
66.94,0.0612,137.0386,0.1106,6397772,2814834.2,false
46.59,0.0701,136.6795,0.1578,1674995,731671.6,false
41.87,0.1101,451.8712,0.7179,-198825,-29933.23,true
44.87,0.5655,451.9284,0.7154,-178677,-18704.38,true
47.83,0.6279,452.0449,0.699,-163317,-6996.95,false
36.61,0.4742,132.5193,0.4654,-9253362,-1965586.2,false
46.88,0.0773,201.9156,0.4086,-1881713,-1089868.6,true
49.67,0.0138,452.3253,0.6676,-144814,24156.9,false
47.4,0.138,201.9338,0.394,-1752307,-1055790.2,true
51.2,0.1228,201.9242,0.3749,-1675577,-976822.25,false
54.61,0.0115,452.3156,0.6308,-111118,40396.59,false
58.18,0.1642,201.907,0.3881,-1528956,-844642.25,false
60.47,0.1587,452.2318,0.6258,-91355,52249.19,false
58.48,0.0896,453.3761,0.4691,-87340,46480.79,false
57.66,-0.011,202.3577,0.3165,-1689016,-690811.44,false
44.8,0.1373,132.8874,0.3332,-10435349,-1836584.9,false
54.87,0.1017,202.5736,0.2668,-698267,625077.94,false
57.77,0.0544,202.583,0.2318,-658871,920931.56,false
52.11,0.0956,132.8217,0.2588,-10162355,-2347405.2,false
63.29,0.0009,452.6632,0.3585,139336,523.8,false
67.14,0.0751,452.6481,0.3421,177191,12488.03,false
59.4,0.0298,132.3452,0.2152,2251603,-1159809.2,false
68.18,0.1162,452.6009,0.3407,180295,2868.91,false
70.66,0.0767,452.5509,0.3385,179638,-1635.5,false
62.73,0.0217,132.3054,0.2174,2266765,-976604.44,false
46.46,0.1865,200.9037,0.2292,-1114687,-733057.94,false
47.76,0.1742,200.922,0.2299,-967493,-673448.1,false
48.12,0.4375,452.1284,0.3653,123415,-98964.07,false
52.05,0.0517,200.7252,0.2116,38147,-617664.75,false
51.36,0.0491,200.8281,0.2212,-314218,-829664.44,true
45.18,0.1145,130.6104,0.2726,-6872211,-6120127,true
57.57,0.1404,200.8469,0.2337,-291503,-750520.94,true
54.95,0.1909,451.9316,0.4053,23337,-108224.53,true
48.88,0.1174,130.6111,0.2737,-6636149,-5713248.5,true
62.22,0.1275,200.7926,0.2413,-122963,-541193.06,true
58.95,0.1669,451.8966,0.4376,-400,-105725.41,false
53.45,0.0712,130.6284,0.2683,-5604508,-5350428.5,true
57.28,-0.0354,130.6497,0.2394,-6778670,-6076008,true
59.77,0.0421,130.6081,0.234,-5704290,-5290525,true
59.4,0.02,451.8283,0.401,-1964,-94724.96,false
62.49,0.0765,130.5697,0.2415,-4637818,-4643954,true
66.04,0.0102,200.7284,0.2195,210651,-394054.66,false
63.52,0.0769,451.7685,0.4088,14923,-81973.89,false
63.86,0.0546,130.5427,0.247,-4213272,-4316845.5,true
68.71,0.0531,200.6963,0.2222,255198,-295804.34,false
65.75,0.1492,451.6954,0.4211,24012,-69977.59,false
66.14,0.0289,130.5014,0.2415,-3917269,-4071988.5,false
62.99,0.078,201.4576,0.2162,895473,-315561.9,false
64.78,0.0784,131.33,0.2304,-2411334,-4489393,false
69.57,0.1509,201.435,0.2305,930748,-246456.69,false
62.44,0.3028,452.7911,0.3791,69573,-58982.77,false
64.62,0.1518,201.5111,0.258,1719405,-39790.89,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,0,0,0,0,0,false
0,-421.6759,0,0,0,0,false
0,-374.2212,0,0,0,0,false
0,-311.7211,0,0,0,0,false
0,-111.1058,0,0,0,0,false
38.32,-1.5657,131.6178,0.3709,0,0,true
38.74,-0.9921,131.6286,0.3773,0,0,true
39.38,-0.6048,131.5764,0.3777,0,0,true
52.48,-0.8132,200.0732,0.3618,0,0,true
39.5,-0.3793,131.5364,0.3626,0,0,false
62.33,-0.4515,456.3524,0.596,0,0,true
52.9,-0.1336,200.2386,0.3196,0,0,false
62.59,-0.0956,456.2183,0.5889,0,0,true
40.77,-0.1536,131.4319,0.3553,0,0,true
63.16,0.0715,456.1002,0.6367,0,0,false
41.23,-0.0211,131.4169,0.3571,0,0,false
63.39,0.1152,455.9782,0.6239,0,0,false
53.38,-0.0817,200.142,0.2875,0,0,false
